"","F01_P1.rtf","F02_P3.rtf","F03_P4.rtf","F04_P5.rtf","F05_P6.rtf","F06_P9.rtf","F07_P10.rtf","F08_P11.rtf","F09_P13.rtf","F10_P14.rtf","F11_P16.rtf","F12_P17.rtf","F13_P18.rtf","F14_P19.rtf","F15_P20.rtf","F16_P22.rtf","F17_P23.rtf","F18_P27.rtf","F19_P29.rtf","F20_P31.rtf","F21_P32.rtf","F22_P36.rtf","F23_P39.rtf","F24_P40.rtf","F25_P41.rtf","F26_P42.rtf","F27_P43.rtf","F28_P45.rtf","F29_P46.rtf","F30_P48.rtf","F31_P49.rtf","F32_P51.rtf","F33_P52.rtf","F34_P55.rtf","F35_P56.rtf","F36_P57.rtf","F37_P60.rtf","F38_P61.rtf","F39_P62.rtf","F40_P63.rtf","F41_P65.rtf","F42_P68.rtf","F43_P69.rtf","F44_P70.rtf","F45_P71.rtf","F46_P72.rtf","M01_P2.rtf","M02_P7.rtf","M03_P12.rtf","M04_P15.rtf","M05_P21.rtf","M06_P24.rtf","M07_P25.rtf","M08_P30.rtf","M09_P33.rtf","M10_P34.rtf","M11_P35.rtf","M12_P37.rtf","M13_P38.rtf","M14_P50.rtf","M15_P58.rtf","M16_P66.rtf","M17_P73.rtf","M18_P74.rtf","M19_P76.rtf","M20_P77.rtf","M21_P78.rtf","M22_P79.rtf","M23_P80.rtf","M24_P81.rtf","M25_P82.rtf","M26_P83.rtf","M27_P84.rtf","M28_P86.rtf","M29_P87.rtf","M30_P88.rtf","M31_P89.rtf","M32_P90.rtf","M33_P91.rtf","M34_P92.rtf","M35_P93.rtf","M36_P94.rtf","M37_P96.rtf","M38_P97.rtf","M39_P98.rtf","M40_P99.rtf","M41_P101.rtf","M42_P103.rtf","M43_P104.rtf","M44_P105.rtf"
"F45_P71.rtf",0.0340961356571674,0.0441710250379402,0.124318268525055,0.154817096503434,-0.000564709302819364,0.197678090269512,0.0880680716894157,0.141132157751481,0.087448270130531,0.107928637128825,0.0202381691746127,-0.0355326911440685,0.249892461068337,0.182652686656962,0.455212376426685,0.0205999148480294,0.0196381560037205,0.131717548877808,0.0457005392608314,0.028722622904913,0.212761459259141,0.0911776968612363,0.158044226480207,0.182236739464833,0.130326278402432,-0.0110711867097674,0.0531545933424947,0.0152387518234893,0.025629940792588,0.0408009495365824,0.0361966663249028,0.170167493501487,0.068924008787377,0.0363215344561067,0.211104283892615,0.0627869833248895,0.05552720175083,0.0530705129922351,0.137494564368111,0.0963150554635249,0.0944056998315783,0.0394336502643235,0.15116790534645,0.0642888743782771,1,0.0951822665154826,0.0442487877599516,0.0324075126731212,0.119624400343941,0.0221223500814684,0.0275390816102046,0.0237818877274674,0.0631529339759029,0.049379090289247,0.0473678355127581,0.203300654992439,0.119694273626607,-0.00616510508055389,0.0271713578473243,0.0432650625365819,0.0422866410649559,0.0356665937636931,0.0654382023184036,0.0148300298162568,0.0223947624147969,-0.00241544313574857,0.158245623037566,0.0565430151335818,0.148611230874167,0.171354750455031,-0.0704976481088778,0.00543177696384379,0.0265532822393092,0.0290262753759223,0.0990818456902961,-0.0533655725151909,0.0208430892326992,0.133588520014756,0.0493595488930153,0.0398444453085987,0.0508851907612838,0.0119341593799518,0.0313581230397713,0.124641192567407,0.0395345287315542,-0.0324401038557717,0.0144419794258741,0.129961029621493,0.062603441563779,0.0218864845519014
"F46_P72.rtf",0.00361734260448114,0.0445048225523017,0.0654469831874457,0.188572362666129,0.0150728990026497,-0.0432277967701606,0.0787543604411925,0.564608253344673,0.360613009296284,0.425967518926344,0.240222349089846,0.0747209776090521,0.291987468919981,0.273264250511233,0.425378902617662,0.171493513247517,0.294533277984538,0.160381930013529,0.248776599040127,0.195289304179563,0.323283071563834,0.490077607668573,0.0969371551239381,0.0434323619167775,0.216935122867034,0.108149615530694,0.267348406713177,0.334070758008083,0.0581110237947045,0.425946309678941,0.0454167704910273,0.404874126443241,0.0029388429526605,0.310984636610955,0.194529068235566,-0.00246714717436921,0.154939686175529,0.139414152299421,0.429841970086497,0.439781559228684,0.524476217122508,0.079557798638675,0.286268051375775,0.404650857926442,0.0951822665154826,1,0.104540388036789,0.0956200354046303,0.340265753408731,0.0476065451381783,0.0667862110339579,0.214986720573962,0.246993842819929,0.225928544531454,0.0864852455146369,0.355085521877484,0.575088295876255,0.113712284604914,0.0934087580055898,0.306253859383239,-0.0272524934421005,0.228959087200053,0.326139068774795,0.258154326840552,0.038644308698639,0.177739574410542,0.34108887854359,0.101627728333173,-0.169075485449548,0.0492833662805946,0.330667313638769,0.336338670061526,0.559581385778413,0.0404579627559612,0.252990707391461,0.538683543488694,0.356868386606506,0.292935871725404,0.00178955445214706,0.361732889417185,0.0662210726169175,0.014013346924226,0.120414211336547,0.062042337473147,0.119623141288465,0.329992945054072,0.217227490383681,0.313966540640742,0.123787439809024,0.15912874047007
"M01_P2.rtf",-0.0102495188582279,0.0394940109604901,-0.0430197062164813,0.236013574977728,-0.0105944860422164,0.00758597405834467,0.0639476019692432,0.2667150801862,0.0575334304167064,0.310987073062302,0.0383381582363853,0.180400020389763,0.033116948514836,-0.00705922653912379,0.07996652495727,0.0410837217374561,0.052709935921919,0.14445332721374,0.0699442268090516,0.0343617843284544,0.161119650362564,0.0118482616688954,0.0286501379418002,0.0705936733026807,0.677898816155023,0.112304223167559,0.0203223446610491,0.0862493459689481,0.0249680071485167,0.111020289877072,0.0299898987783471,0.133782526297194,0.0263723445090575,0.0122866529641958,0.177199478258198,0.0482181803721101,0.0519977692514795,0.0996427934899035,-0.00106040328624366,0.128447832122152,0.0832612484089076,0.0340987596822985,0.0802583629491157,0.299720221850641,0.0442487877599516,0.104540388036789,1,0.0803139851082523,0.0676323724453153,0.0493089476762036,0.0832342774774686,0.0483559687943731,0.0236871259814598,-0.0303821585631772,0.0228896755059579,0.150723547531558,0.0295806837309043,0.103609887880175,0.0479365939511852,0.0896503404661846,0.0865544001345109,0.249303625694214,0.141746766529857,-0.013838343517803,0.037657093936549,0.0607078525977475,0.139302990079369,0.0405327351479039,0.0861870424788294,0.008956413293063,0.104860773694213,0.0689887596911967,0.195722220793078,0.0675529733099582,0.037808661210363,0.0724161181959181,0.0325592285369968,0.0413703286128806,0.182964534852584,0.0740875666844152,0.0567215347921303,0.0267725097445532,0.123706219313673,-0.016947733049845,0.0510423045881234,0.137485701729809,0.188753839086439,0.032024258150604,0.0546222238758975,0.00158808969860216
"M02_P7.rtf",0.0508149933090507,0.0255283136875521,0.11047982886463,0.068748072625542,0.124260212164088,0.103187034467797,0.0610863957376328,0.0581542183367017,0.202341401418316,0.141516934695399,0.125136120243407,0.108799786101266,0.17472997013338,0.0749031542647716,-0.0117045102404963,0.0586867847442263,0.0159427628170272,0.0625233653442022,0.0368748469419798,0.0472278091548802,0.222416569961946,0.0372376239314257,0.160278387514432,0.0062357593158304,0.0287622135184813,0.0091062459092113,0.146460447110892,0.230121525513135,0.0797929660843514,0.376686791685864,0.0196087486974296,0.277439932359754,0.0245281653648589,0.0559779249550479,0.47913028461017,0.0156895906525096,-0.0626228719746998,0.101900644145521,0.120397357892945,0.0957759593384585,0.0654616973923936,0.0279556124364441,0.212205993594777,0.0636683835493554,0.0324075126731212,0.0956200354046303,0.0803139851082523,1,0.0640430668481555,-0.0161473096680792,0.0779696531355752,0.00972101262744239,-0.0262507112176537,0.122081378473501,0.0446483760803155,0.064955761877665,0.410126903397912,0.0763236921446724,0.0277212113350525,0.32837841439015,0.0145112821929548,0.244339951437289,0.0894984342389114,0.123990945423959,0.0388830919601289,0.033843302794917,0.092650452133336,0.0464830821803626,0.169012483305711,0.024970737291818,0.0655700356057588,0.109681745394875,0.0848577349341139,0.0839867316495547,0.0489709223667377,-0.0160395861721606,0.314191945831504,0.186006006235925,0.0282625913822425,0.0929438147575784,0.0293451245378724,0.0625082026375359,-0.00956743069999809,0.183174876341759,0.0579943743772422,0.0470744687673339,0.312897675576577,0.0957793192859208,0.0752049465393766,0.0665807296023351
"M03_P12.rtf",0.605681644029359,0.0839355946490647,0.384360995185065,0.383336368560987,0.145775798876668,0.0747223395876317,0.0756892614824961,0.495762919850542,0.671989545646884,0.437511552914481,0.0835064435494244,0.19905933171158,0.736569657032989,0.300295092688071,0.537182851904506,0.00121996606327626,0.14455561844185,0.376426962670676,0.106535002190282,0.0963421738566372,0.524607832177459,0.345438697985182,0.634182206178291,0.272090570866638,0.253625502071441,0.422429774807016,0.482487607577374,0.480176537225325,0.196078569635309,0.363160296736092,0.130069953843345,0.407368749665672,0.358975145557183,0.171344849818644,0.389728259797928,0.0695891980138472,0.284412185933698,0.161138865827157,0.636363150494216,0.18897136228916,0.417586168825867,0.195345996386864,0.434849461679008,0.364742982476204,0.119624400343941,0.340265753408731,0.0676323724453153,0.0640430668481555,1,0.0893465505827403,0.103631707867506,0.357685091474129,0.510417245933242,0.295618449012899,0.324412513816422,0.413800029749147,0.563524318335928,0.646929035958208,0.238655515353802,0.433362404015053,0.147848345174134,0.626185002365376,0.499041052738179,0.281212211875413,0.0646625208388977,0.0287777942816361,0.256543425412069,-0.0138126927388716,0.348363836716912,0.0693776040430464,0.370969958375605,0.464885288952697,0.590583930669157,0.162377017637571,0.239944986643594,0.393457524037146,0.648223081029885,0.643027452245163,0.316211568633359,0.179430236631948,0.0673691357757267,0.199125999378839,0.328450263617557,0.609209574512035,0.217623589508501,0.470031811901106,0.366493700457262,0.039767765634672,0.286240820843592,0.247227967626456
"M04_P15.rtf",0.166465650775179,-0.011549220137683,0.253788769971553,0.0202414656441736,0.0947703874362831,0.116809509287559,0.104102839816402,0.1425924307519,0.145419711347429,0.241825697364493,-0.0388396353228009,0.0499141006474699,0.212780417321138,-0.00743572528200863,0.128489757387247,0.0311490050611971,-0.0134936222841314,0.141419193993143,0.0259857296982717,0.0307315199700211,0.223457656256732,-0.0774029508406597,0.0538023518752774,-0.0434064584167213,0.011289333337841,0.193587673786409,0.329955542323052,0.12095724165275,0.0212816085948075,0.176216851369841,0.0194364684001296,0.229934161715207,-0.0256014562180451,0.0755596196788933,0.0564592677180193,0.00464670163548544,0.115916088442291,0.0720264920273387,0.00155648801647917,-0.0165561311006651,-0.063632309842609,0.0421357407033168,0.0784101087429717,0.210558397463334,0.0221223500814684,0.0476065451381783,0.0493089476762036,-0.0161473096680792,0.0893465505827403,1,0.0422520092850142,0.053139651944302,0.0472050326004984,0.108816231996759,0.0466192127375537,0.182176217166823,0.000817284322596422,0.190282888198264,0.0290363818671687,0.149492677400527,0.00861977133063858,0.487776470243039,0.158877196673804,0.0178719541496168,0.0567164502887209,0.00948846978309877,0.0923501528155464,0.0433247363626347,-0.0923060994131663,0.107723759058293,-0.0681530172483533,0.197588212113203,0.0189278787870625,0.130417897916428,0.0509799882322803,-0.0329697755889508,0.0802865132790399,0.168394954553949,-0.0637614152828549,0.185245586344338,0.022907242755526,-0.0246358899134831,-0.00576953827012627,0.203005372917131,-0.0145768775175747,-0.0836624501018584,0.209515622790437,0.24711827485889,0.0436832191290956,0.052042640660048
"M05_P21.rtf",0.096039262268659,0.0478557206241955,0.0304307330094499,0.0726501570979139,0.0591535780811741,0.0080955651960563,0.080515552036181,0.0630000443595058,0.02335390105125,0.121402094585989,0.115638938674977,0.025094597991225,0.127523696315293,0.233078811532184,0.16944045996925,0.029827785161327,0.0418797099212036,0.137080091659996,0.0909748965275559,0.0275116279893946,0.0660462678372755,0.0211866085013596,0.214629150360348,0.0621904521773075,0.0389549655325006,0.118655422079691,0.0853735631671263,0.0879844527835077,0.0263948456984985,0.146672963991609,0.044151950240261,0.125645455002554,0.115946044044329,0.0779825253579513,0.123701974883366,0.0202062644777334,0.0592194415495213,0.14467142518653,0.113850356607561,0.0423691619157807,0.0717400283129168,0.0498671511287918,0.294963354962597,0.0580395055199357,0.0275390816102046,0.0667862110339579,0.0832342774774686,0.0779696531355752,0.103631707867506,0.0422520092850142,1,0.0763691988676135,0.094152105586063,0.0459162042633167,0.155773652558068,0.149632460250216,0.0368924229735195,0.0124890678968129,0.0709849376931763,0.0166574122905995,0.0500632396380597,0.152544869614853,0.0695708103352934,0.072018116254591,0.0311999833904645,0.0353510192610265,0.084440899481522,0.0443969688678267,0.00402683524244696,0.0496900280219525,0.0556691433595644,0.191127714820738,0.26800081753999,0.0370529619281407,0.0312668301903318,0.0730194638297535,0.219216171797526,0.108653116595368,0.0261489946217665,0.106635945800456,0.0279463732695022,0.0544287413576478,0.0759808541201191,0.163616740383954,0.0607483678433479,0.119330051368527,0.124302946452719,0.0753517859870526,0.0538410297099437,0.0597578311126402
"M06_P24.rtf",0.248986735122418,0.0490692893016407,0.0041181796764728,0.105794050936317,0.103457049020524,0.0476019601993154,0.116830144268401,0.199201269799655,0.0831345872816685,-0.00522299504238053,0.0346086719044688,0.0684004854440625,0.245632392801167,0.036874880595662,0.193327492435098,0.0678302090689911,0.147391577328291,0.856346851300264,0.0599123550348689,0.0409499549536542,0.212052516145662,0.156047847865832,0.470571283997278,0.0330602272487767,0.0902906731920688,0.434286498851903,0.0392582125589876,0.343088916450337,0.0139354945164354,0.0278492847146898,0.0910357179147689,0.139417171546693,0.267513164103828,0.0609963661818541,0.0532496390513785,0.124395271683299,-0.0125954955084975,0.0981459126002971,0.349038386262594,0.52523854836322,-0.0258820820271359,0.151065267052238,0.447499961340716,0.159776807846054,0.0237818877274674,0.214986720573962,0.0483559687943731,0.00972101262744239,0.357685091474129,0.053139651944302,0.0763691988676135,1,-0.0259323497228665,0.27912467562686,0.0947698653999329,0.0467041267671931,0.173544027386777,-0.0254381149980285,0.0080954326711175,0.156212271047962,0.0256893528655899,0.204590962615713,0.0841313628541782,0.163300129473136,0.0677732601534069,0.0182813275887959,-0.0322870357199952,0.0881092120110116,0.331521826044071,-0.0256018057727741,0.14305062808489,0.339631156083521,0.140975013785639,0.111294636298086,0.200377142195838,0.235456169490827,0.222453091635374,0.289630363657714,0.0569069961695483,0.107792847530806,0.0550568681600882,0.0515852710226301,0.0354627063980186,0.0665021444547158,0.0370817095139353,0.404069106683161,-0.077345757380892,0.040552086428177,0.0191606705620858,0.0592639209718302
"M07_P25.rtf",0.203423802107867,0.178964801190398,0.381359260261843,0.337171135992443,0.37648298968569,0.0928862114160923,0.25882874981902,0.453518022274285,0.643020441925914,0.508105550985048,0.0355093510902104,0.00706693480865087,0.422055563353351,0.492822100504808,0.419412705693633,-0.0225757214868174,0.100019950707033,0.0999287899536026,0.0328325404940529,0.129496353813174,0.251003896988869,0.323771575356497,0.0421425968321022,0.217870326663795,0.365692988232084,0.118159546944556,0.321489673021479,0.0790790854119415,0.184697743403803,0.169603780332905,0.079716470222241,0.50589425057158,0.057751423814132,-0.00424470813704736,0.490845667373188,-0.0288129432870289,0.0436751685103607,0.182180859760426,0.558952400093774,0.182783052082653,0.320446719908097,0.10245139606429,0.192612279989924,0.558265247884522,0.0631529339759029,0.246993842819929,0.0236871259814598,-0.0262507112176537,0.510417245933242,0.0472050326004984,0.094152105586063,-0.0259323497228665,1,0.236146783921944,0.41085265054678,0.180863522586911,0.390237707296355,0.374843108303367,0.206916711190117,0.296056431622319,0.141418970030403,0.3122397633193,0.309588902494335,0.234483610305873,0.0725401718566495,0.0514694655646955,0.0989946028840674,0.0494753330893641,0.178272983739047,0.0893729175453172,0.548835908900826,0.322646082418894,0.342205025526575,0.144937432687818,0.112109189980321,0.357330864764154,0.548755837627977,0.0303744696629259,0.486587451150215,0.194507414594305,0.212297470424164,0.102413058185668,0.183496828027418,0.566962886374128,0.043500362346375,0.515330905049733,0.394912037310533,0.317576300874943,0.0903008404220255,0.0301560721238514
"M08_P30.rtf",0.054048743369734,0.10798847724402,-0.061616485580192,0.131815171213098,0.00489254888204764,0.0702841695315818,0.143106142631007,0.165715434206554,0.041939532925032,0.266065741181534,-0.0301921152684659,0.186774874033231,0.115226224057799,0.0411926387558499,0.0547593420420986,0.107723886718101,0.162869305814458,0.116413249763359,0.0831682246416667,-0.0212015958497843,0.162998636049238,0.136143385685816,-0.0173300866521855,0.079730732951702,0.0460719484392698,0.0722284282599722,0.038702910685349,-0.0829570167117143,0.0225193535853777,0.181331169106968,0.022042254632207,0.215891093571116,-0.0626377646962472,0.059123386434752,-0.0362743590543936,0.0447140475454915,0.0594532518975712,0.160487874224779,0.0489148659954317,-0.00127548760039446,0.0939635211922609,0.0378153814779071,0.438066755539175,0.198272703672214,0.049379090289247,0.225928544531454,-0.0303821585631772,0.122081378473501,0.295618449012899,0.108816231996759,0.0459162042633167,0.27912467562686,0.236146783921944,1,0.322555986417066,0.0288520946514988,0.29719866641081,0.110286833975147,0.131377834446406,0.193125896729518,0.100300254445005,0.109338482587595,0.442421548371337,-0.1116392451991,0.0848438081618153,0.0449537990859013,0.413591407903222,0.0649103078859665,0.0878393787268931,0.0474193156202174,0.0985065020207584,0.368383366374891,0.10152655094836,0.0120167414358623,0.111508143472079,0.00119746480613178,0.204615948377963,0.241072262959427,0.180582549749037,0.0784163571298052,0.103226687631105,0.0361350916812586,0.200654508858446,0.169499747437183,0.0835974943118065,0.435612439490287,0.131445253918282,-0.0261835627055914,-0.00153244328476375,0.0905077420775012
"M09_P33.rtf",0.126316382271525,-0.0678230909098803,0.260937796067788,0.208842293113388,-0.0436047454006424,0.0886547173200705,0.182898001169596,0.476275939539972,0.294281615867941,0.316646133608705,0.0152655790122425,0.393354452033089,0.119444491391257,0.320242738510153,0.272185635361177,0.0512119581020763,-0.0319723166709075,0.128526091846576,0.0296376364904158,0.225128535664163,0.144410584486112,0.238445567727076,0.210983133497111,0.0344989722268801,0.17363562154019,0.137161047830787,0.036519121044852,0.185099934247049,0.095929683034629,-0.00190302493329023,0.182174314497719,0.341276297578198,0.335351378073004,0.128250770662342,0.163769354369751,-0.0251745580989961,-0.0698929313776508,0.147146087218709,0.262311902496401,0.142809867479013,-0.0532475783775859,0.0751130937869503,0.39657572506937,0.150949810452158,0.0473678355127581,0.0864852455146369,0.0228896755059579,0.0446483760803155,0.324412513816422,0.0466192127375537,0.155773652558068,0.0947698653999329,0.41085265054678,0.322555986417066,1,0.031353301027917,0.245227182369396,0.239452732801499,-0.0714282494699216,0.175251085798729,0.0394725626117576,0.158491189148341,0.179772442518779,0.308128579875655,0.109990502541936,-0.0152996867303609,0.300438302434835,0.0918130526719863,0.318120686463795,0.153882245795042,0.506732708184066,0.377343789433634,0.0784469990991764,0.0282663798206646,0.0691511137625808,0.195419849029122,0.322628143618988,0.055354044957655,0.113412969981836,0.140839315542117,0.0645766192741185,0.0243048551136128,0.18782307738833,0.181645449525438,0.0784206414110885,0.391365822661701,0.149890376053218,0.212697753621834,0.440263879019652,0.0441366693686685
"M10_P34.rtf",0.212332112268387,0.0511100031381491,0.0350131606899201,0.266721596941695,0.305864754691237,-0.00947431684322297,0.114372355197335,0.359848465861871,0.398291320241182,0.547260036415912,0.288809287117656,-0.065545521374568,0.124071959898937,0.228563926799627,0.17338896648392,0.0321084000841521,0.0779524880333678,0.189301986748276,0.141836816364227,0.161113692294886,0.616082836676998,0.26077281487139,0.209468861203359,0.0735937987427807,0.262526365226377,0.0238732142057822,0.20602000314085,0.216288991325768,0.115077105846497,0.440633351825464,0.0786532194699197,0.371989643934124,0.409627878911049,0.191686351331738,0.204740753089099,0.017445722143408,0.777030057185988,0.281765716325208,0.398805806243945,0.135597027948838,0.0119043943400206,0.0119924183929533,0.171099792718661,0.270123562644943,0.203300654992439,0.355085521877484,0.150723547531558,0.064955761877665,0.413800029749147,0.182176217166823,0.149632460250216,0.0467041267671931,0.180863522586911,0.0288520946514988,0.031353301027917,1,0.415293826330051,0.418931626878597,0.103966104522844,0.194616827731904,0.121351411602414,0.408524680435852,0.530333257994551,0.374881343762132,0.0711534687491598,0.095587254835625,0.483885185115946,0.11507885806906,0.21072121294625,0.118498237123437,0.173044659390137,0.353598627612142,0.415448332882976,0.0258585853449761,0.0963197605389502,0.44378567284157,0.402291224656055,0.709447680576895,0.175683527778374,0.247397425056014,0.0923462111846973,0.113975957193464,-0.0241291069453902,0.196316590354237,0.11158841296078,0.204020279266958,0.452353499599098,0.0489399379224509,0.141499137290633,0.0692442023190195
"M11_P35.rtf",0.0749174927858019,0.302893232360239,0.311403437635072,0.367998547483532,0.174929858894625,-0.0433275296609271,-0.0144157694803482,0.487003204507637,0.647284400968612,0.462708718827487,0.196906504724282,-0.011695091847558,0.396644779585856,0.377036088981591,0.526943738874212,0.156844314956067,0.0146291124691738,0.119871255233182,0.230523926146212,0.14862535790627,0.548666537339207,0.276653984310456,0.230700733937445,0.0143974779650267,0.289894263992172,0.197822659417963,0.332131518720825,0.3974269155148,0.0979667392263163,0.285182604563766,0.204121996957439,0.492379014628576,0.175332806041119,0.23893014619772,0.489030549743444,0.113475735033527,0.263049987806868,0.345163931595456,0.553696929167327,0.308546430825792,0.272348291232396,0.0743752318431382,0.282201491955763,0.496000705265924,0.119694273626607,0.575088295876255,0.0295806837309043,0.410126903397912,0.563524318335928,0.000817284322596422,0.0368924229735195,0.173544027386777,0.390237707296355,0.29719866641081,0.245227182369396,0.415293826330051,1,0.448567931560808,0.128420327014762,0.564144751410407,0.136191263250254,0.460172182183608,0.486737223558849,0.213319576898803,0.0859959130415126,0.0499087035744739,0.464708069286488,0.0953332247177258,0.287419484917375,0.0471509646275749,0.390922972234602,0.393030964109738,0.629486770830398,0.269596265516471,0.287698061267401,0.469579283672388,0.455925443781566,0.365020955910822,0.154598209372299,0.159502107915445,0.0839932445031444,0.111107288746693,0.17336447834189,0.321957339012377,0.407938289627462,0.360504854111941,0.570977154800158,0.218672332680524,0.193099700463789,0.282523831162434
"M12_P37.rtf",0.457634044587894,0.080619612622563,0.4251577222288,0.246743955296211,-0.136924433302897,-0.00418109860282474,0.0255205230086633,0.468169495254341,0.564338176134831,0.347271528526349,0.116500387097368,-0.0078320093028074,0.441382861484384,0.13043023120843,0.321041367840266,-0.174344003921466,0.0491108457067197,0.0810475783453367,0.0796112394312286,0.0875947564209154,0.412777367574702,0.159566062760226,0.215385047467397,0.187141362558936,0.218343624614232,0.213563783966645,0.36267439751733,0.15479533072807,0.00700173138783781,0.189728476733594,0.0134778290034918,0.251981216552325,0.173122880746873,-0.0287475244557326,0.425470302332202,0.038121105179017,0.200436036737161,-0.0184477654978484,0.410834475620438,0.0099059690566734,0.0919447466250077,0.134399474785713,0.138756951148933,0.228862458989202,-0.00616510508055389,0.113712284604914,0.103609887880175,0.0763236921446724,0.646929035958208,0.190282888198264,0.0124890678968129,-0.0254381149980285,0.374843108303367,0.110286833975147,0.239452732801499,0.418931626878597,0.448567931560808,1,0.108089446709209,0.1752315253948,0.083515055063788,0.47632601171138,0.426558214360455,0.286178531186326,-0.00127059034755178,0.0150241633975304,0.401097549475496,0.142379057568508,0.0934075224346228,0.0516359563902493,0.416954408698541,0.20570518181196,0.516176123392059,0.203810960587951,-0.0151028670763047,0.231232443343651,0.334295613226273,0.315886454781174,0.171742696280882,0.235625788107339,0.0959975394175358,0.168681590091721,-0.0172309772679852,0.453377584697241,0.26829660545753,0.190065122196869,0.503622944177772,-0.198647597535525,0.130579237079456,0.181160575986083
"M13_P38.rtf",-0.0115775680589813,0.0391458250385755,0.123742796327589,0.0711533709048745,0.0979048865641213,0.00375564728629132,0.025444600997847,0.0813443931105916,0.141160975856695,0.0600015576676194,0.0201344661781492,0.13909449082945,0.190978146042925,-0.00980693287932593,0.0962977782760097,0.0270368596026985,0.0831629342908524,0.0576500876377578,0.0622526111722182,0.0885410601133576,0.0466827671850156,0.0518259685481594,0.0214590383791661,0.0496672459673136,0.201402606600098,0.191958765852096,0.101590467916134,0.217172778240183,0.0390735671313814,0.146531821231421,0.0520940820109221,0.105854119829191,0.133613661991684,0.0503458308170756,0.178931732923523,0.0305224171996652,0.00755336236760917,0.0854262344313417,0.111686465679231,0.150839461305303,0.156417632812257,0.0816831026235969,0.0891376285591558,0.431629990253413,0.0271713578473243,0.0934087580055898,0.0479365939511852,0.0277212113350525,0.238655515353802,0.0290363818671687,0.0709849376931763,0.0080954326711175,0.206916711190117,0.131377834446406,-0.0714282494699216,0.103966104522844,0.128420327014762,0.108089446709209,1,0.144808338072096,0.126823984840453,-0.0700868883069764,0.186179116151678,0.0858354631097621,0.044994864745406,0.0825257616389344,0.173386608500564,0.00705681878405336,0.207184723491918,0.0671223896013457,0.113474691331362,0.263924554237166,0.125386009576029,0.0992410068839716,0.0165065214108441,0.0143316895894848,0.216327140565881,0.13404987913607,0.132372631409307,0.30072177898111,0.0272767531975465,0.038680555639586,0.0871527478934421,0.116721018426753,0.0744137998854483,0.206269624218005,0.00468784756851289,0.0410996402813644,0.118024600239745,-0.0294126851429951
"M14_P50.rtf",0.0938164665958636,0.191183865678476,0.215964839754091,0.457458149388646,0.224715822488979,0.0190448537980806,-0.134990921188251,0.354480043840201,0.376500053152349,0.295202785704264,0.0168031068462683,0.0506792603600969,0.294813120871209,0.26230111107891,0.382157642210407,0.346271041732316,0.0954761732094907,0.194672291750486,-0.0299582191867988,0.209135645602795,0.474232674176063,0.205174035570132,0.270055407050452,0.174127832349867,0.196827587269502,0.159065261134667,0.427619498623972,0.482984715520825,0.0680760288769391,0.407525779167032,0.0632747721837222,0.439563019904934,0.288032185322327,0.19082678468407,0.294053404821581,0.196570074989099,0.134633093036483,0.173763706199274,0.388558175052099,0.192007841121233,0.204232880441937,0.0789959254783083,0.364079849239407,0.529256029439962,0.0432650625365819,0.306253859383239,0.0896503404661846,0.32837841439015,0.433362404015053,0.149492677400527,0.0166574122905995,0.156212271047962,0.296056431622319,0.193125896729518,0.175251085798729,0.194616827731904,0.564144751410407,0.1752315253948,0.144808338072096,1,0.418932289318115,0.393530777598027,0.341708881931083,0.240136650996432,0.0685840338616917,0.0152626240636804,0.20215084295585,0.0694617273683356,0.140149191290782,-0.0101492700453644,0.0970509223040843,0.465093953846274,0.375789802432775,0.307014495057047,0.0196314422011684,0.250396702139423,0.417946868520742,0.32205584801431,0.208515530362014,0.412239693349864,0.0863584822237462,0.0316760374205053,0.382129874973862,0.439391229709678,0.0130342096381074,0.297602277915567,0.615902905369642,0.312153055151761,0.257970035654703,0.427464165175823
"M15_P58.rtf",-0.0111689154886681,0.0679519752890141,0.0426077777469998,0.196398782706194,0.0563680372463225,0.0739422868422158,0.0520555250887969,0.111887229122702,0.13108949917366,0.157994626908909,0.00123574402684855,0.0405731688134879,0.0640068198320012,-0.00866285002109914,-0.00641603340925814,0.0503075934334322,0.0552569871950303,0.0593092598341923,0.109246119368103,0.024333054318727,0.194664761733379,0.117336083854484,0.109587366292572,0.0193213800325151,0.0215690867900109,0.0253503054779953,0.0572578151708123,0.0587991663109845,0.0324408083687753,0.0308624988212299,0.0113709266502868,0.22059005150975,0.0966223760956326,0.152320329229603,0.0562206290467001,0.0404296134485229,-0.0100694334767898,-0.048653314091946,0.0393377930365036,0.043528530440945,0.0595816132636439,0.0274485903830352,0.0487901393504506,0.161355530970883,0.0422866410649559,-0.0272524934421005,0.0865544001345109,0.0145112821929548,0.147848345174134,0.00861977133063858,0.0500632396380597,0.0256893528655899,0.141418970030403,0.100300254445005,0.0394725626117576,0.121351411602414,0.136191263250254,0.083515055063788,0.126823984840453,0.418932289318115,1,0.0564165607355869,0.0353833672317061,0.119716283794405,0.00822024264621853,0.0653561496432456,-0.00626626177973587,0.0508568068333126,0.0250655614396907,0.0202851208111656,0.102811552443413,0.109800270953787,0.215197825620975,0.0788590153878872,0.0376777291257463,0.0039873621788354,0.0545849243282949,0.194985440808465,0.150614596003819,0.160385254902872,0.0555497141805356,0.0523870818788049,0.00795784236716628,0.223064258759578,0.126706741559354,0.0999566820408861,0.131356158197704,0.0524960284189139,0.0915927231351423,0.109462039464974
